DATA;Inversor_Jet;Nivel_Jet;Valvula_Pressao_Reator;Valvula_Vazao_Soda;Vavula_Temp_TC1_Secagem_2
16/12/22 7:44;70,00;8,10;100,00;0,00;100,00
16/12/22 7:45;70,00;8,10;100,00;0,00;100,00
16/12/22 7:46;70,00;8,10;100,00;0,00;100,00
16/12/22 7:47;70,00;8,10;100,00;0,00;100,00
16/12/22 7:48;70,00;8,10;100,00;0,00;100,00
16/12/22 7:49;70,00;8,10;100,00;0,00;100,00
16/12/22 7:50;70,00;8,20;100,00;0,00;100,00
16/12/22 7:51;70,00;8,20;100,00;0,00;100,00
16/12/22 7:52;70,00;8,20;100,00;0,00;100,00
16/12/22 7:53;70,00;8,20;100,00;0,00;100,00
16/12/22 7:54;70,00;8,20;100,00;0,00;100,00
16/12/22 7:55;70,00;8,20;100,00;0,00;100,00
16/12/22 7:56;70,00;8,20;100,00;0,00;100,00
16/12/22 7:57;70,00;8,20;100,00;0,00;100,00
16/12/22 7:58;70,00;8,20;100,00;0,00;100,00
16/12/22 7:59;70,00;8,20;100,00;0,00;100,00
16/12/22 8:00;70,00;8,20;100,00;0,00;100,00
16/12/22 8:01;70,00;8,20;100,00;0,00;100,00
16/12/22 8:02;70,00;8,20;100,00;0,00;100,00
16/12/22 8:03;70,00;8,20;100,00;0,00;100,00
16/12/22 8:04;70,00;8,20;100,00;0,00;100,00
16/12/22 8:05;70,00;8,20;100,00;0,00;100,00
16/12/22 8:06;70,00;8,20;100,00;0,00;100,00
16/12/22 8:07;70,00;8,20;100,00;0,00;100,00
16/12/22 8:08;70,00;8,30;100,00;0,00;100,00
16/12/22 8:09;70,00;8,20;100,00;0,00;100,00
16/12/22 8:10;70,00;8,20;100,00;0,00;100,00
16/12/22 8:11;70,00;8,20;100,00;0,00;100,00
16/12/22 8:12;70,00;8,20;100,00;0,00;100,00
16/12/22 8:13;70,00;8,30;100,00;0,00;100,00
16/12/22 8:14;70,00;8,30;100,00;0,00;100,00
16/12/22 8:15;70,00;8,20;100,00;0,00;100,00
16/12/22 8:16;70,00;8,20;100,00;0,00;100,00
16/12/22 8:17;70,00;8,20;100,00;0,00;100,00
16/12/22 8:18;70,00;8,20;100,00;0,00;100,00
16/12/22 8:19;70,00;8,20;100,00;0,00;100,00
16/12/22 8:20;70,00;8,20;100,00;0,00;100,00
16/12/22 8:21;70,00;8,30;100,00;0,00;100,00
16/12/22 8:22;70,00;8,20;100,00;0,00;100,00
16/12/22 8:23;70,00;8,20;100,00;0,00;100,00
16/12/22 8:24;70,00;8,20;100,00;0,00;100,00
16/12/22 8:25;70,00;8,20;100,00;0,00;100,00
16/12/22 8:26;70,00;8,20;100,00;0,00;100,00
16/12/22 8:27;70,00;8,20;100,00;0,00;100,00
16/12/22 8:28;70,00;8,20;100,00;0,00;100,00
16/12/22 8:29;70,00;8,20;100,00;0,00;100,00
16/12/22 8:30;70,00;8,20;100,00;0,00;100,00
16/12/22 8:31;70,00;8,20;100,00;0,00;100,00
16/12/22 8:32;70,00;8,20;100,00;0,00;100,00
16/12/22 8:33;70,00;8,20;100,00;0,00;100,00
16/12/22 8:34;70,00;8,20;100,00;0,00;100,00
16/12/22 8:35;70,00;8,20;100,00;0,00;100,00
16/12/22 8:36;70,00;8,20;100,00;0,00;100,00
16/12/22 8:37;70,00;8,20;100,00;0,00;100,00
16/12/22 8:38;70,00;8,20;100,00;0,00;100,00
16/12/22 8:39;70,00;8,20;100,00;0,00;100,00
16/12/22 8:40;70,00;8,20;100,00;0,00;100,00
16/12/22 8:41;70,00;8,20;100,00;0,00;100,00
16/12/22 8:42;70,00;8,20;100,00;0,00;100,00
16/12/22 8:43;70,00;8,20;100,00;0,00;100,00
16/12/22 8:44;70,00;8,20;100,00;0,00;100,00
16/12/22 8:45;70,00;8,20;100,00;0,00;100,00
16/12/22 8:46;70,00;8,30;100,00;0,00;100,00
16/12/22 8:47;70,00;8,20;100,00;0,00;100,00
16/12/22 8:48;70,00;8,20;100,00;0,00;100,00
16/12/22 8:49;70,00;8,20;100,00;0,00;100,00
16/12/22 8:50;70,00;8,20;100,00;0,00;100,00
16/12/22 8:51;70,00;8,20;100,00;0,00;100,00
16/12/22 8:52;70,00;8,20;100,00;0,00;100,00
16/12/22 8:53;70,00;8,20;100,00;0,00;100,00
16/12/22 8:54;70,00;8,10;100,00;0,00;100,00
16/12/22 8:55;70,00;8,10;100,00;0,00;100,00
16/12/22 8:56;70,00;8,10;100,00;0,00;100,00
16/12/22 8:57;70,00;8,10;100,00;0,00;100,00
16/12/22 8:58;70,00;8,10;100,00;0,00;100,00
16/12/22 8:59;70,00;8,10;100,00;0,00;100,00
16/12/22 9:00;70,00;8,10;100,00;0,00;100,00
16/12/22 9:01;70,00;8,10;100,00;0,00;100,00
16/12/22 9:02;70,00;8,10;100,00;0,00;100,00
16/12/22 9:03;70,00;8,10;100,00;0,00;100,00
16/12/22 9:04;70,00;8,10;100,00;0,00;100,00
16/12/22 9:05;70,00;8,10;100,00;0,00;100,00
16/12/22 9:06;70,00;8,10;100,00;0,00;100,00
16/12/22 9:07;70,00;8,10;100,00;0,00;100,00
16/12/22 9:08;70,00;8,00;100,00;0,00;100,00
16/12/22 9:09;70,00;8,00;100,00;0,00;100,00
16/12/22 9:10;70,00;8,00;100,00;0,00;100,00
16/12/22 9:11;70,00;8,00;100,00;0,00;100,00
16/12/22 9:12;70,00;7,90;100,00;0,00;100,00
16/12/22 9:13;70,00;7,90;100,00;0,00;100,00
16/12/22 9:14;70,00;7,90;100,00;0,00;100,00
16/12/22 9:15;70,00;7,90;100,00;0,00;100,00
16/12/22 9:16;70,00;7,90;100,00;0,00;100,00
16/12/22 9:17;70,00;7,90;100,00;0,00;100,00
16/12/22 9:18;70,00;7,80;100,00;0,00;100,00
16/12/22 9:19;70,00;7,80;100,00;0,00;100,00
16/12/22 9:20;70,00;7,80;100,00;0,00;100,00
16/12/22 9:21;70,00;7,80;100,00;0,00;100,00
16/12/22 9:22;70,00;7,80;100,00;0,00;100,00
16/12/22 9:23;70,00;7,80;100,00;0,00;100,00
16/12/22 9:24;70,00;7,80;100,00;0,00;100,00
16/12/22 9:25;70,00;7,80;100,00;0,00;100,00
16/12/22 9:26;70,00;7,80;100,00;0,00;100,00
16/12/22 9:27;70,00;7,80;100,00;0,00;100,00
16/12/22 9:28;70,00;7,80;100,00;0,00;100,00
16/12/22 9:29;70,00;7,80;100,00;0,00;100,00
16/12/22 9:30;70,00;7,70;100,00;0,00;100,00
16/12/22 9:31;70,00;7,70;100,00;0,00;100,00
16/12/22 9:32;70,00;7,60;100,00;0,00;100,00
16/12/22 9:33;70,00;7,60;100,00;0,00;100,00
16/12/22 9:34;70,00;7,60;100,00;0,00;100,00
16/12/22 9:35;70,00;7,60;100,00;0,00;100,00
16/12/22 9:36;70,00;7,60;100,00;0,00;100,00
16/12/22 9:37;70,00;7,60;100,00;0,00;100,00
16/12/22 9:38;70,00;7,50;100,00;0,00;100,00
16/12/22 9:39;70,00;7,50;100,00;0,00;100,00
16/12/22 9:40;70,00;7,50;100,00;0,00;100,00
16/12/22 9:41;70,00;7,50;100,00;0,00;100,00
16/12/22 9:42;70,00;7,40;100,00;0,00;100,00
16/12/22 9:43;70,00;7,40;100,00;0,00;100,00
16/12/22 9:44;70,00;7,40;100,00;0,00;100,00
16/12/22 9:45;70,00;7,40;100,00;0,00;100,00
16/12/22 9:46;70,00;7,40;100,00;0,00;100,00
16/12/22 9:47;70,00;7,40;100,00;0,00;100,00
16/12/22 9:48;70,00;7,40;100,00;0,00;100,00
16/12/22 9:49;70,00;7,30;100,00;0,00;100,00
16/12/22 9:50;70,00;7,30;100,00;0,00;100,00
16/12/22 9:51;70,00;7,30;100,00;0,00;100,00
16/12/22 9:52;70,00;7,30;100,00;0,00;100,00
16/12/22 9:53;70,00;7,30;100,00;0,00;100,00
16/12/22 9:54;70,00;7,20;100,00;0,00;100,00
16/12/22 9:55;70,00;7,30;100,00;0,00;100,00
16/12/22 9:56;70,00;7,30;100,00;0,00;100,00
16/12/22 9:57;70,00;7,30;100,00;0,00;100,00
16/12/22 9:58;70,00;7,20;100,00;0,00;100,00
16/12/22 9:59;70,00;7,20;100,00;0,00;100,00
16/12/22 10:00;70,00;7,20;100,00;0,00;100,00
16/12/22 10:01;70,00;7,20;100,00;0,00;100,00
16/12/22 10:02;70,00;7,10;100,00;0,00;100,00
16/12/22 10:03;70,00;7,10;100,00;0,00;100,00
16/12/22 10:04;70,00;7,10;100,00;0,00;100,00
16/12/22 10:05;70,00;7,10;100,00;0,00;100,00
16/12/22 10:06;70,00;7,00;100,00;0,00;100,00
16/12/22 10:07;70,00;7,00;100,00;0,00;100,00
16/12/22 10:08;70,00;7,10;100,00;0,00;100,00
16/12/22 10:09;70,00;7,10;100,00;0,00;100,00
16/12/22 10:10;70,00;7,10;100,00;0,00;100,00
16/12/22 10:11;70,00;7,10;100,00;0,00;100,00
16/12/22 10:12;70,00;7,10;100,00;0,00;100,00
16/12/22 10:13;70,00;7,00;100,00;0,00;100,00
16/12/22 10:14;70,00;7,00;100,00;0,00;100,00
16/12/22 10:15;70,00;7,00;100,00;0,00;100,00
16/12/22 10:16;70,00;7,00;100,00;0,00;100,00
16/12/22 10:17;70,00;6,90;100,00;0,00;100,00
16/12/22 10:18;70,00;7,00;100,00;0,00;100,00
16/12/22 10:19;70,00;7,00;100,00;0,00;100,00
16/12/22 10:20;70,00;7,00;100,00;0,00;100,00
16/12/22 10:21;70,00;7,00;100,00;0,00;100,00
16/12/22 10:22;70,00;7,00;100,00;0,00;100,00
16/12/22 10:23;70,00;7,00;100,00;0,00;100,00
16/12/22 10:24;70,00;7,00;100,00;0,00;100,00
16/12/22 10:25;70,00;7,00;100,00;0,00;100,00
16/12/22 10:26;70,00;7,10;100,00;0,00;100,00
16/12/22 10:27;70,00;7,10;100,00;0,00;100,00
16/12/22 10:28;70,00;7,10;100,00;0,00;100,00
16/12/22 10:29;70,00;7,10;100,00;0,00;100,00
16/12/22 10:30;70,00;7,10;100,00;0,00;100,00
16/12/22 10:31;70,00;7,10;100,00;0,00;100,00
16/12/22 10:32;70,00;7,10;100,00;0,00;100,00
16/12/22 10:33;70,00;7,10;100,00;0,00;100,00
16/12/22 10:34;70,00;7,10;100,00;0,00;100,00
16/12/22 10:35;70,00;7,10;100,00;0,00;100,00
16/12/22 10:36;70,00;7,10;100,00;0,00;100,00
16/12/22 10:37;70,00;7,10;100,00;0,00;100,00
16/12/22 10:38;70,00;7,10;100,00;0,00;100,00
16/12/22 10:39;70,00;7,00;100,00;0,00;100,00
16/12/22 10:40;70,00;7,10;100,00;0,00;100,00
16/12/22 10:41;70,00;7,10;100,00;0,00;100,00
16/12/22 10:42;70,00;7,10;100,00;0,00;100,00
16/12/22 10:43;70,00;7,10;100,00;0,00;100,00
16/12/22 10:44;70,00;7,10;100,00;0,00;100,00
16/12/22 10:45;70,00;7,10;100,00;0,00;100,00
16/12/22 10:46;70,00;7,10;100,00;0,00;100,00
16/12/22 10:47;70,00;7,10;100,00;0,00;100,00
16/12/22 10:48;70,00;7,10;100,00;0,00;100,00
16/12/22 10:49;70,00;7,10;100,00;0,00;100,00
16/12/22 10:50;70,00;7,10;100,00;0,00;100,00
16/12/22 10:51;70,00;7,10;100,00;0,00;100,00
16/12/22 10:52;70,00;7,10;100,00;0,00;100,00
16/12/22 10:53;70,00;7,10;100,00;0,00;100,00
16/12/22 10:54;70,00;7,10;100,00;0,00;100,00
16/12/22 10:55;70,00;7,10;100,00;0,00;100,00
16/12/22 10:56;70,00;7,10;100,00;0,00;100,00
16/12/22 10:57;70,00;7,10;100,00;0,00;100,00
16/12/22 10:58;70,00;7,10;100,00;0,00;100,00
16/12/22 10:59;70,00;7,10;100,00;0,00;100,00
16/12/22 11:00;70,00;7,10;100,00;0,00;100,00
16/12/22 11:01;70,00;7,10;100,00;0,00;100,00
16/12/22 11:02;70,00;7,10;100,00;0,00;100,00
16/12/22 11:03;70,00;7,00;100,00;0,00;100,00
16/12/22 11:04;70,00;7,00;100,00;0,00;100,00
16/12/22 11:05;70,00;7,00;100,00;0,00;100,00
16/12/22 11:06;70,00;6,90;100,00;0,00;100,00
16/12/22 11:07;70,00;6,90;100,00;0,00;100,00
16/12/22 11:08;70,00;6,90;100,00;0,00;100,00
16/12/22 11:09;70,00;6,90;100,00;0,00;100,00
16/12/22 11:10;70,00;6,90;100,00;0,00;100,00
16/12/22 11:11;70,00;6,90;100,00;0,00;100,00
16/12/22 11:12;70,00;6,90;100,00;0,00;100,00
16/12/22 11:13;70,00;6,90;100,00;0,00;100,00
16/12/22 11:14;70,00;6,90;100,00;0,00;100,00
16/12/22 11:15;70,00;6,90;100,00;0,00;100,00
16/12/22 11:16;70,00;6,80;100,00;0,00;100,00
16/12/22 11:17;70,00;6,80;100,00;0,00;100,00
16/12/22 11:18;70,00;6,80;100,00;0,00;100,00
16/12/22 11:19;70,00;6,80;100,00;0,00;100,00
16/12/22 11:20;70,00;6,80;100,00;0,00;100,00
16/12/22 11:21;70,00;6,80;100,00;0,00;100,00
16/12/22 11:22;70,00;6,80;100,00;0,00;100,00
16/12/22 11:23;70,00;6,80;100,00;0,00;100,00
16/12/22 11:24;70,00;6,80;100,00;0,00;100,00
16/12/22 11:25;70,00;6,70;100,00;0,00;100,00
16/12/22 11:26;70,00;6,70;100,00;0,00;100,00
16/12/22 11:27;70,00;6,70;100,00;0,00;100,00
16/12/22 11:28;70,00;6,70;100,00;0,00;100,00
16/12/22 11:29;70,00;6,60;100,00;0,00;100,00
16/12/22 11:30;70,00;6,60;100,00;0,00;100,00
16/12/22 11:31;70,00;6,60;100,00;0,00;100,00
16/12/22 11:32;70,00;6,60;100,00;0,00;100,00
16/12/22 11:33;70,00;6,60;100,00;0,00;100,00
16/12/22 11:34;70,00;6,60;100,00;0,00;100,00
16/12/22 11:35;70,00;6,60;100,00;0,00;100,00
16/12/22 11:36;70,00;6,60;100,00;0,00;100,00
16/12/22 11:37;70,00;6,60;100,00;0,00;100,00
16/12/22 11:38;70,00;6,70;100,00;0,00;100,00
16/12/22 11:39;70,00;6,70;100,00;0,00;100,00
16/12/22 11:40;70,00;6,70;100,00;0,00;100,00
16/12/22 11:41;70,00;6,70;100,00;0,00;100,00
16/12/22 11:42;70,00;6,70;100,00;0,00;100,00
16/12/22 11:43;70,00;6,60;100,00;0,00;100,00
16/12/22 11:44;70,00;6,60;100,00;0,00;100,00
16/12/22 11:45;70,00;6,60;100,00;0,00;100,00
16/12/22 11:46;70,00;6,60;100,00;0,00;100,00
16/12/22 11:47;70,00;6,50;100,00;0,00;100,00
16/12/22 11:48;70,00;6,50;100,00;0,00;100,00
16/12/22 11:49;70,00;6,50;100,00;0,00;100,00
16/12/22 11:50;70,00;6,50;100,00;0,00;100,00
16/12/22 11:51;70,00;6,40;100,00;0,00;100,00
16/12/22 11:52;70,00;6,40;100,00;0,00;100,00
16/12/22 11:53;70,00;6,30;100,00;0,00;100,00
16/12/22 11:54;70,00;6,30;100,00;0,00;100,00
16/12/22 11:55;70,00;6,30;100,00;0,00;100,00
16/12/22 11:56;70,00;6,20;100,00;0,00;100,00
16/12/22 11:57;70,00;6,20;100,00;0,00;100,00
16/12/22 11:58;70,00;6,20;100,00;0,00;100,00
16/12/22 11:59;70,00;6,10;100,00;0,00;100,00
16/12/22 12:00;70,00;6,10;100,00;0,00;100,00
16/12/22 12:01;70,00;6,10;100,00;0,00;100,00
16/12/22 12:02;70,00;6,10;100,00;0,00;100,00
16/12/22 12:03;70,00;6,10;100,00;0,00;100,00
16/12/22 12:04;70,00;6,10;100,00;0,00;100,00
16/12/22 12:05;70,00;6,00;100,00;0,00;100,00
16/12/22 12:06;70,00;6,00;100,00;0,00;100,00
16/12/22 12:07;70,00;5,90;100,00;0,00;100,00
16/12/22 12:08;70,00;5,90;100,00;0,00;100,00
16/12/22 12:09;70,00;5,90;100,00;0,00;100,00
16/12/22 12:10;70,00;5,80;100,00;0,00;100,00
16/12/22 12:11;70,00;5,80;100,00;0,00;100,00
16/12/22 12:12;70,00;5,80;100,00;0,00;100,00
16/12/22 12:13;70,00;5,70;100,00;0,00;100,00
16/12/22 12:14;70,00;5,70;100,00;0,00;100,00
16/12/22 12:15;70,00;5,70;100,00;0,00;100,00
16/12/22 12:16;70,00;5,70;100,00;0,00;100,00
16/12/22 12:17;70,00;5,60;100,00;0,00;100,00
16/12/22 12:18;70,00;5,60;100,00;0,00;100,00
16/12/22 12:19;70,00;5,60;100,00;0,00;100,00
16/12/22 12:20;70,00;5,60;100,00;0,00;100,00
16/12/22 12:21;70,00;5,50;100,00;0,00;100,00
16/12/22 12:22;70,00;5,50;100,00;0,00;100,00
16/12/22 12:23;70,00;5,50;100,00;0,00;100,00
16/12/22 12:24;70,00;5,40;100,00;0,00;100,00
16/12/22 12:25;70,00;5,40;100,00;0,00;100,00
16/12/22 12:26;70,00;5,30;100,00;0,00;100,00
16/12/22 12:27;70,00;5,30;100,00;0,00;100,00
16/12/22 12:28;70,00;5,30;100,00;0,00;100,00
16/12/22 12:29;70,00;5,30;100,00;0,00;100,00
16/12/22 12:30;70,00;5,20;100,00;0,00;100,00
16/12/22 12:31;70,00;5,20;100,00;0,00;100,00
16/12/22 12:32;70,00;5,20;100,00;0,00;100,00
16/12/22 12:33;70,00;5,20;100,00;0,00;100,00
16/12/22 12:34;70,00;5,20;100,00;0,00;100,00
16/12/22 12:35;70,00;5,10;100,00;0,00;100,00
16/12/22 12:36;70,00;5,10;100,00;0,00;100,00
16/12/22 12:37;70,00;5,10;100,00;0,00;100,00
16/12/22 12:38;70,00;5,10;100,00;0,00;100,00
16/12/22 12:39;70,00;5,10;100,00;0,00;100,00
16/12/22 12:40;70,00;5,10;100,00;0,00;100,00
16/12/22 12:41;70,00;5,10;100,00;0,00;100,00
16/12/22 12:42;70,00;5,10;100,00;0,00;100,00
16/12/22 12:43;70,00;5,10;100,00;0,00;100,00
16/12/22 12:44;70,00;5,10;100,00;0,00;100,00
16/12/22 12:45;70,00;5,10;100,00;0,00;100,00
16/12/22 12:46;70,00;5,10;100,00;0,00;100,00
16/12/22 12:47;70,00;5,10;100,00;0,00;100,00
16/12/22 12:48;70,00;5,10;100,00;0,00;100,00
16/12/22 12:49;70,00;5,10;100,00;0,00;100,00
16/12/22 12:50;70,00;5,10;100,00;0,00;100,00
16/12/22 12:51;70,00;5,10;100,00;0,00;100,00
16/12/22 12:52;70,00;5,10;100,00;0,00;100,00
16/12/22 12:53;70,00;5,00;100,00;0,00;100,00
16/12/22 12:54;70,00;5,00;100,00;0,00;100,00
16/12/22 12:55;70,00;5,00;100,00;0,00;100,00
16/12/22 12:56;70,00;5,00;100,00;0,00;100,00
16/12/22 12:57;70,00;5,00;100,00;0,00;100,00
16/12/22 12:58;70,00;4,90;100,00;0,00;100,00
16/12/22 12:59;70,00;4,90;100,00;0,00;100,00
16/12/22 13:00;70,00;4,90;100,00;0,00;100,00
16/12/22 13:01;70,00;4,90;100,00;0,00;100,00
16/12/22 13:02;70,00;4,80;100,00;0,00;100,00
16/12/22 13:03;70,00;4,80;100,00;0,00;100,00
16/12/22 13:04;70,00;4,80;100,00;0,00;100,00
16/12/22 13:05;70,00;4,80;100,00;0,00;100,00
16/12/22 13:06;70,00;4,80;100,00;0,00;100,00
16/12/22 13:07;70,00;4,80;100,00;0,00;100,00
16/12/22 13:08;70,00;4,80;100,00;0,00;100,00
16/12/22 13:09;70,00;4,80;100,00;0,00;100,00
16/12/22 13:10;70,00;4,80;100,00;0,00;100,00
16/12/22 13:11;70,00;4,80;100,00;0,00;100,00
16/12/22 13:12;70,00;4,80;100,00;0,00;100,00
16/12/22 13:13;70,00;4,80;100,00;0,00;100,00
16/12/22 13:14;70,00;4,90;100,00;0,00;100,00
16/12/22 13:15;70,00;4,90;100,00;0,00;100,00
16/12/22 13:16;70,00;4,90;100,00;0,00;100,00
16/12/22 13:17;70,00;4,90;100,00;0,00;100,00
16/12/22 13:18;70,00;4,90;100,00;0,00;100,00
16/12/22 13:19;70,00;4,90;100,00;0,00;100,00
16/12/22 13:20;70,00;4,90;100,00;0,00;100,00
16/12/22 13:21;70,00;4,90;100,00;0,00;100,00
16/12/22 13:22;70,00;4,90;100,00;0,00;100,00
16/12/22 13:23;70,00;4,80;100,00;0,00;100,00
16/12/22 13:24;70,00;4,80;100,00;0,00;100,00
16/12/22 13:25;70,00;4,80;100,00;0,00;100,00
16/12/22 13:26;70,00;4,80;100,00;0,00;100,00
16/12/22 13:27;70,00;4,80;100,00;0,00;100,00
16/12/22 13:28;70,00;4,80;100,00;0,00;100,00
16/12/22 13:29;70,00;4,70;100,00;0,00;100,00
16/12/22 13:30;70,00;4,70;100,00;0,00;100,00
16/12/22 13:31;70,00;4,60;100,00;0,00;100,00
16/12/22 13:32;70,00;4,60;100,00;0,00;100,00
16/12/22 13:33;70,00;4,60;100,00;0,00;100,00
16/12/22 13:34;70,00;4,60;100,00;0,00;100,00
16/12/22 13:35;70,00;4,60;100,00;0,00;100,00
16/12/22 13:36;70,00;4,60;100,00;0,00;100,00
16/12/22 13:37;70,00;4,60;100,00;0,00;100,00
16/12/22 13:38;70,00;4,60;100,00;0,00;100,00
16/12/22 13:39;70,00;4,50;100,00;0,00;100,00
16/12/22 13:40;70,00;4,50;100,00;0,00;100,00
16/12/22 13:41;70,00;4,50;100,00;0,00;100,00
16/12/22 13:42;70,00;4,50;100,00;0,00;100,00
16/12/22 13:43;70,00;4,50;100,00;0,00;100,00
16/12/22 13:44;70,00;4,50;100,00;0,00;100,00
16/12/22 13:45;70,00;4,50;100,00;0,00;100,00
16/12/22 13:46;70,00;4,50;100,00;0,00;100,00
16/12/22 13:47;70,00;4,50;100,00;0,00;100,00
16/12/22 13:48;70,00;4,50;100,00;0,00;100,00
16/12/22 13:49;70,00;4,50;100,00;0,00;100,00
16/12/22 13:50;70,00;4,50;100,00;0,00;100,00
16/12/22 13:51;70,00;4,50;100,00;0,00;100,00
16/12/22 13:52;70,00;4,50;100,00;0,00;100,00
16/12/22 13:53;70,00;4,40;100,00;0,00;100,00
16/12/22 13:54;70,00;4,40;100,00;0,00;100,00
16/12/22 13:55;70,00;4,30;100,00;0,00;100,00
16/12/22 13:56;70,00;4,30;100,00;0,00;100,00
16/12/22 13:57;70,00;4,30;100,00;0,00;100,00
16/12/22 13:58;70,00;4,30;100,00;0,00;100,00
16/12/22 13:59;70,00;4,30;100,00;0,00;100,00
16/12/22 14:00;70,00;4,30;100,00;0,00;100,00
16/12/22 14:01;70,00;4,30;100,00;0,00;100,00
16/12/22 14:02;70,00;4,30;100,00;0,00;100,00
16/12/22 14:03;70,00;4,30;100,00;0,00;100,00
16/12/22 14:04;70,00;4,30;100,00;0,00;100,00
16/12/22 14:05;70,00;4,40;100,00;0,00;100,00
16/12/22 14:06;70,00;4,40;100,00;0,00;100,00
16/12/22 14:07;70,00;4,40;100,00;0,00;100,00
16/12/22 14:08;70,00;4,50;100,00;0,00;100,00
16/12/22 14:09;70,00;4,50;100,00;0,00;100,00
16/12/22 14:10;70,00;4,40;100,00;0,00;100,00
16/12/22 14:11;70,00;4,40;100,00;0,00;100,00
16/12/22 14:12;70,00;4,40;100,00;0,00;100,00
16/12/22 14:13;70,00;4,40;100,00;0,00;100,00
16/12/22 14:14;70,00;4,50;100,00;0,00;100,00
16/12/22 14:15;70,00;4,50;100,00;0,00;100,00
16/12/22 14:16;70,00;4,50;100,00;0,00;100,00
16/12/22 14:17;70,00;4,40;100,00;0,00;100,00
16/12/22 14:18;70,00;4,40;100,00;0,00;100,00
16/12/22 14:19;70,00;4,40;100,00;0,00;100,00
16/12/22 14:20;70,00;4,40;100,00;0,00;100,00
16/12/22 14:21;70,00;4,40;100,00;0,00;100,00
16/12/22 14:22;70,00;4,40;100,00;0,00;100,00
16/12/22 14:23;70,00;4,40;100,00;0,00;100,00
16/12/22 14:24;70,00;4,40;100,00;0,00;100,00
16/12/22 14:25;70,00;4,40;100,00;0,00;100,00
16/12/22 14:26;70,00;4,30;100,00;0,00;100,00
16/12/22 14:27;70,00;4,30;100,00;0,00;100,00
16/12/22 14:28;70,00;4,30;100,00;0,00;100,00
16/12/22 14:29;70,00;4,40;100,00;0,00;100,00
16/12/22 14:30;70,00;4,40;100,00;0,00;100,00
16/12/22 14:31;70,00;4,40;100,00;0,00;100,00
16/12/22 14:32;70,00;4,30;100,00;0,00;100,00
16/12/22 14:33;70,00;4,30;100,00;0,00;100,00
16/12/22 14:34;70,00;4,30;100,00;0,00;100,00
16/12/22 14:35;70,00;4,30;100,00;0,00;100,00
16/12/22 14:36;70,00;4,30;100,00;0,00;100,00
16/12/22 14:37;70,00;4,30;100,00;0,00;100,00
16/12/22 14:38;70,00;4,30;100,00;0,00;100,00
16/12/22 14:39;70,00;4,30;100,00;0,00;100,00
16/12/22 14:40;70,00;4,30;100,00;0,00;100,00
16/12/22 14:41;70,00;4,20;100,00;0,00;100,00
16/12/22 14:42;70,00;4,20;100,00;0,00;100,00
16/12/22 14:43;70,00;4,20;100,00;0,00;100,00
16/12/22 14:44;70,00;4,20;100,00;0,00;100,00
16/12/22 14:45;70,00;4,20;100,00;0,00;100,00
16/12/22 14:46;70,00;4,20;100,00;0,00;100,00
16/12/22 14:47;70,00;4,20;100,00;0,00;100,00
16/12/22 14:48;70,00;4,20;100,00;0,00;100,00
16/12/22 14:49;70,00;4,10;100,00;0,00;100,00
16/12/22 14:50;70,00;4,10;100,00;0,00;100,00
16/12/22 14:51;70,00;4,00;100,00;0,00;100,00
16/12/22 14:52;70,00;4,00;100,00;0,00;100,00
16/12/22 14:53;70,00;4,00;100,00;0,00;100,00
16/12/22 14:54;70,00;3,90;100,00;0,00;100,00
16/12/22 14:55;70,00;3,90;100,00;0,00;100,00
16/12/22 14:56;70,00;3,90;100,00;0,00;100,00
16/12/22 14:57;70,00;3,90;100,00;0,00;100,00
16/12/22 14:58;70,00;3,90;100,00;0,00;100,00
16/12/22 14:59;70,00;3,90;100,00;0,00;100,00
16/12/22 15:00;70,00;3,90;100,00;0,00;100,00
16/12/22 15:01;70,00;3,90;100,00;0,00;100,00
16/12/22 15:02;70,00;3,90;100,00;0,00;100,00
16/12/22 15:03;70,00;3,90;100,00;0,00;100,00
16/12/22 15:04;70,00;3,90;100,00;0,00;100,00
16/12/22 15:05;70,00;3,90;100,00;0,00;100,00
16/12/22 15:06;70,00;3,90;100,00;0,00;100,00
16/12/22 15:07;70,00;3,90;100,00;0,00;100,00
16/12/22 15:08;70,00;3,90;100,00;0,00;100,00
16/12/22 15:09;70,00;3,90;100,00;0,00;100,00
16/12/22 15:10;70,00;3,90;100,00;0,00;100,00
16/12/22 15:11;70,00;3,90;100,00;0,00;100,00
16/12/22 15:12;70,00;3,90;100,00;0,00;100,00
16/12/22 15:13;70,00;3,90;100,00;0,00;100,00
16/12/22 15:14;70,00;3,90;100,00;0,00;100,00
16/12/22 15:15;70,00;3,90;100,00;0,00;100,00
16/12/22 15:16;70,00;3,90;100,00;0,00;100,00
16/12/22 15:17;70,00;3,90;100,00;0,00;100,00
16/12/22 15:18;70,00;3,90;100,00;0,00;100,00
16/12/22 15:19;70,00;3,90;100,00;0,00;100,00
16/12/22 15:20;70,00;3,90;100,00;0,00;100,00
16/12/22 15:21;70,00;3,80;100,00;0,00;100,00
16/12/22 15:22;70,00;3,80;100,00;0,00;100,00
16/12/22 15:23;70,00;3,80;100,00;0,00;100,00
16/12/22 15:24;70,00;3,80;100,00;0,00;100,00
16/12/22 15:25;70,00;3,80;100,00;0,00;100,00
16/12/22 15:26;70,00;3,90;100,00;0,00;100,00
16/12/22 15:27;70,00;3,90;100,00;0,00;100,00
